CentroidConvex hull 87 - Level 3,-68.67722,209.7382,-0.1748443
CentroidConvex hull 88 - Level 3,-69.39397,210.8376,-7.017612
CentroidConvex hull 122 - Level 3,-73.93439,209.0497,2.505119
CentroidConvex hull 123 - Level 3,-74.76166,209.1885,-4.382691
CentroidConvex hull 124 - Level 3,-75.38178,210.2408,-11.16384
CentroidConvex hull 125 - Level 3,-74.59283,210.2938,-17.82827
CentroidConvex hull 162 - Level 3,-78.076,207.1732,8.71866
CentroidConvex hull 163 - Level 3,-80.52753,208.2036,3.272307
CentroidConvex hull 164 - Level 3,-81.34132,208.3994,-3.508854
CentroidConvex hull 165 - Level 3,-80.72263,208.563,-8.492057
CentroidConvex hull 166 - Level 3,-79.99953,208.6504,-15.05808
CentroidConvex hull 167 - Level 3,-78.93265,209.72,-21.55433
CentroidConvex hull 210 - Level 3,-86.93811,206.3391,2.455873
CentroidConvex hull 211 - Level 3,-88.02026,206.4108,-2.759606
CentroidConvex hull 212 - Level 3,-87.27338,206.6111,-9.341248
CentroidConvex hull 215 - Level 3,-82.8958,207.8857,-28.68423
CentroidConvex hull 263 - Level 3,-93.2048,204.393,-0.0837021
CentroidConvex hull 264 - Level 3,-92.48456,204.7348,-6.637258
CentroidConvex hull 265 - Level 3,-93.20307,204.6449,-13.35919
CentroidConvex hull 322 - Level 3,-98.798,202.5379,-7.437406
CentroidConvex hull 155 - Level 2,-84.15286,153.4167,-31.12284
CentroidConvex hull 213 - Level 3,-93.0928,203.6467,-25.14063
CentroidConvex hull 266 - Level 3,-99.0358,201.5899,-29.18166
CentroidConvex hull 267 - Level 3,-98.16479,201.5157,-35.69314
CentroidConvex hull 323 - Level 3,-106.4594,198.2403,-23.59869
CentroidConvex hull 324 - Level 3,-105.2975,199.4529,-29.94368
CentroidConvex hull 325 - Level 3,-104.438,199.3954,-36.44183
CentroidConvex hull 326 - Level 3,-102.0028,199.47,-42.72129
CentroidConvex hull 386 - Level 3,-112.949,195.9787,-21.01808
CentroidConvex hull 387 - Level 3,-112.2054,196.0388,-27.51551
CentroidConvex hull 388 - Level 3,-109.5839,197.4755,-33.77322
CentroidConvex hull 389 - Level 3,-108.7017,197.3756,-40.18789
CentroidConvex hull 390 - Level 3,-106.2559,197.4424,-46.50173
CentroidConvex hull 391 - Level 3,-102.196,197.5991,-52.54526
CentroidConvex hull 392 - Level 3,-98.22616,197.663,-58.57003
CentroidConvex hull 455 - Level 3,-117.4665,192.8113,-24.98204
CentroidConvex hull 456 - Level 3,-116.3387,194.0755,-31.37706
CentroidConvex hull 457 - Level 3,-115.4813,194.0126,-37.83715
CentroidConvex hull 458 - Level 3,-113.0696,194.1256,-44.06879
CentroidConvex hull 459 - Level 3,-110.2801,195.3496,-50.191
CentroidConvex hull 460 - Level 3,-106.5841,194.3105,-56.40012
CentroidConvex hull 461 - Level 3,-102.5772,194.3219,-62.42054
CentroidConvex hull 529 - Level 3,-121.9265,189.5196,-28.90049
CentroidConvex hull 530 - Level 3,-121.9233,190.4788,-36.98106
CentroidConvex hull 531 - Level 3,-119.5786,190.6443,-43.20908
CentroidConvex hull 532 - Level 3,-117.0531,190.7828,-49.41592
CentroidConvex hull 533 - Level 3,-114.9075,190.7498,-54.07199
CentroidConvex hull 534 - Level 3,-110.9712,190.9155,-60.0891
CentroidConvex hull 17 - Level 1,-5.993174,114.9168,-43.00913
CentroidConvex hull 189 - Level 2,-9.416687,165.356,-52.03254
CentroidConvex hull 63 - Level 3,-16.88869,215.2346,-53.65075
CentroidConvex hull 65 - Level 3,-4.73735,214.0911,-57.40106
CentroidConvex hull 94 - Level 3,-16.08471,214.8117,-60.11713
CentroidConvex hull 96 - Level 3,-3.886554,213.5517,-63.88856
CentroidConvex hull 130 - Level 3,-21.95109,214.1152,-65.71097
CentroidConvex hull 131 - Level 3,-16.86845,213.1613,-66.94357
CentroidConvex hull 134 - Level 3,1.874836,212.8559,-69.66744
CentroidConvex hull 173 - Level 3,-21.1778,212.428,-72.22153
CentroidConvex hull 174 - Level 3,-14.29355,211.2867,-74.90887
CentroidConvex hull 222 - Level 3,-16.89777,209.4917,-80.15315
CentroidConvex hull 69 - Level 2,-3.510203,163.3967,-58.04997
CentroidConvex hull 64 - Level 3,-7.48443,214.4952,-58.56414
CentroidConvex hull 95 - Level 3,-8.333615,213.9736,-65.28783
CentroidConvex hull 132 - Level 3,-7.510438,212.2963,-71.86699
CentroidConvex hull 133 - Level 3,-0.7237983,212.1905,-72.6965
CentroidConvex hull 278 - Level 3,-0.4934015,204.607,-89.74167
CentroidConvex hull 198 - Level 2,-9.739911,158.447,-69.95593
CentroidConvex hull 175 - Level 3,-7.630119,208.5507,-82.98409
CentroidConvex hull 221 - Level 3,-22.4301,206.9149,-84.7565
CentroidConvex hull 223 - Level 3,-10.26657,206.7679,-88.24144
CentroidConvex hull 275 - Level 3,-21.67465,203.8452,-91.47539
CentroidConvex hull 276 - Level 3,-16.56417,203.8725,-92.56712
CentroidConvex hull 277 - Level 3,-9.770452,202.7448,-93.69601
CentroidConvex hull 336 - Level 3,-11.17023,198.7298,-97.81698
CentroidConvex hull 338 - Level 3,0.7481387,198.5926,-98.029
CentroidConvex hull 158 - Level 2,-9.543664,159.8445,-68.53459
CentroidConvex hull 176 - Level 3,-2.41373,208.6616,-83.31848
CentroidConvex hull 220 - Level 3,-28.96739,208.0831,-82.80925
CentroidConvex hull 224 - Level 3,-3.469831,206.9921,-88.37976
CentroidConvex hull 337 - Level 3,-4.174049,200.0611,-97.64085
CentroidConvex hull 59 - Level 1,29.84056,107.8298,-45.24167
CentroidConvex hull 5 - Level 2,31.86007,159.4312,-53.09775
CentroidConvex hull 66 - Level 3,27.46224,210.0337,-58.1067
CentroidConvex hull 68 - Level 3,38.96111,207.7062,-53.75168
CentroidConvex hull 97 - Level 3,26.51592,210.5547,-64.61549
CentroidConvex hull 98 - Level 3,32.97128,209.5231,-62.38166
CentroidConvex hull 99 - Level 3,39.57397,208.255,-60.07989
CentroidConvex hull 100 - Level 3,44.43653,206.0635,-56.52789
CentroidConvex hull 135 - Level 3,33.69823,208.8875,-68.85783
CentroidConvex hull 136 - Level 3,40.26118,207.6346,-66.55148
CentroidConvex hull 137 - Level 3,45.02836,206.567,-62.87132
CentroidConvex hull 138 - Level 3,49.75531,205.3484,-59.15518
CentroidConvex hull 139 - Level 3,52.87654,203.2527,-54.02144
CentroidConvex hull 177 - Level 3,29.51202,208.261,-75.81759
CentroidConvex hull 178 - Level 3,36.12128,206.9841,-75.14901
CentroidConvex hull 179 - Level 3,42.55724,206.8316,-72.72497
CentroidConvex hull 180 - Level 3,47.21501,205.7748,-69.09567
CentroidConvex hull 181 - Level 3,51.99678,204.5836,-65.36765
CentroidConvex hull 227 - Level 3,39.96528,205.1266,-79.6931
CentroidConvex hull 228 - Level 3,46.44356,203.833,-77.4471
CentroidConvex hull 283 - Level 3,51.75901,200.9443,-78.79784
CentroidConvex hull 107 - Level 2,57.96675,150.3767,-53.87528
CentroidConvex hull 182 - Level 3,67.52166,198.9651,-60.56432
CentroidConvex hull 183 - Level 3,70.60973,197.8524,-55.2905
CentroidConvex hull 230 - Level 3,66.55959,199.2898,-70.33126
CentroidConvex hull 231 - Level 3,71.45394,196.9386,-65.21805
CentroidConvex hull 232 - Level 3,74.49271,195.8597,-60.00798
CentroidConvex hull 284 - Level 3,68.71429,197.3619,-75.04448
CentroidConvex hull 285 - Level 3,73.5277,196.0461,-71.39468
CentroidConvex hull 286 - Level 3,76.56937,195.0112,-66.29263
CentroidConvex hull 287 - Level 3,79.90522,192.746,-61.19014
CentroidConvex hull 344 - Level 3,72.58214,194.0948,-79.75249
CentroidConvex hull 345 - Level 3,75.74538,193.1536,-74.73037
CentroidConvex hull 346 - Level 3,80.32262,192.8428,-70.72825
CentroidConvex hull 347 - Level 3,83.38223,191.7213,-65.60184
CentroidConvex hull 348 - Level 3,86.3947,190.5393,-60.28725
CentroidConvex hull 349 - Level 3,89.19132,190.3326,-54.7856
CentroidConvex hull 411 - Level 3,84.14053,189.4246,-75.39338
CentroidConvex hull 412 - Level 3,86.97485,189.4932,-70.10282
CentroidConvex hull 139 - Level 2,32.30827,152.9852,-73.86085
CentroidConvex hull 225 - Level 3,28.65186,202.0203,-90.80498
CentroidConvex hull 226 - Level 3,35.25295,201.8742,-89.95718
CentroidConvex hull 229 - Level 3,51.12209,200.5781,-81.75713
CentroidConvex hull 279 - Level 3,29.22587,200.2135,-95.66511
CentroidConvex hull 280 - Level 3,35.90958,198.8947,-95.14764
CentroidConvex hull 281 - Level 3,40.66697,198.9454,-92.98804
CentroidConvex hull 282 - Level 3,47.04836,198.76,-90.50517
CentroidConvex hull 339 - Level 3,33.1958,195.9538,-100.6838
CentroidConvex hull 340 - Level 3,39.69809,195.7672,-99.8149
CentroidConvex hull 341 - Level 3,46.14709,195.6608,-97.38638
CentroidConvex hull 342 - Level 3,50.92464,195.5536,-95.15124
CentroidConvex hull 343 - Level 3,55.66449,194.383,-91.63224
CentroidConvex hull 405 - Level 3,41.79292,192.7587,-103.1381
CentroidConvex hull 406 - Level 3,48.37542,192.3844,-102.2491
CentroidConvex hull 475 - Level 3,44.18269,189.1163,-109.4809
CentroidConvex hull 35 - Level 2,55.83751,142.9547,-77.95905
CentroidConvex hull 407 - Level 3,64.24042,188.2513,-101.4083
CentroidConvex hull 408 - Level 3,69.00152,187.3113,-96.4148
CentroidConvex hull 409 - Level 3,73.70396,187.05,-94.04305
CentroidConvex hull 410 - Level 3,78.11898,187.1095,-88.54696
CentroidConvex hull 476 - Level 3,60.01326,185.1474,-108.6953
CentroidConvex hull 477 - Level 3,64.86845,185.0304,-106.4305
CentroidConvex hull 478 - Level 3,71.1721,183.9969,-101.2039
CentroidConvex hull 479 - Level 3,75.89453,183.6378,-98.90738
CentroidConvex hull 480 - Level 3,80.49503,183.5465,-95.00105
CentroidConvex hull 481 - Level 3,84.96681,183.583,-89.41703
CentroidConvex hull 553 - Level 3,73.31377,180.5193,-105.9632
CentroidConvex hull 554 - Level 3,78.01706,180.2523,-103.6184
CentroidConvex hull 555 - Level 3,82.56196,180.1218,-99.73773
CentroidConvex hull 633 - Level 3,76.82349,178.108,-110.0369
CentroidConvex hull 634 - Level 3,81.42529,178.0875,-106.2077
CentroidConvex hull 717 - Level 3,77.41998,173.4207,-115.1933
CentroidConvex hull 25 - Level 1,36.84448,97.6647,52.31574
CentroidConvex hull 123 - Level 2,28.8489,144.852,76.60927
CentroidConvex hull 110 - Level 3,44.55117,196.907,74.71654
CentroidConvex hull 111 - Level 3,38.96785,196.98,77.64681
CentroidConvex hull 112 - Level 3,33.3392,198.046,80.14626
CentroidConvex hull 113 - Level 3,27.80189,197.8626,82.97684
CentroidConvex hull 148 - Level 3,51.6576,195.21,73.75854
CentroidConvex hull 149 - Level 3,47.51857,195.1071,78.5534
CentroidConvex hull 150 - Level 3,43.67529,194.993,81.56502
CentroidConvex hull 151 - Level 3,38.09723,195.0262,84.36764
CentroidConvex hull 152 - Level 3,32.5212,195.9702,86.9594
CentroidConvex hull 153 - Level 3,27.16768,196.0045,88.02119
CentroidConvex hull 154 - Level 3,20.15631,197.0924,88.67531
CentroidConvex hull 194 - Level 3,50.53859,193.1709,82.3898
CentroidConvex hull 195 - Level 3,46.38983,192.8624,87.02084
CentroidConvex hull 196 - Level 3,40.88559,192.9085,89.80533
CentroidConvex hull 197 - Level 3,35.21944,193.8969,92.34327
CentroidConvex hull 198 - Level 3,29.88519,193.9248,93.47862
CentroidConvex hull 199 - Level 3,22.90504,195.0569,94.12693
CentroidConvex hull 200 - Level 3,17.80405,195.1825,93.54452
CentroidConvex hull 245 - Level 3,52.95139,190.7454,89.38467
CentroidConvex hull 246 - Level 3,47.46297,190.8524,92.19777
CentroidConvex hull 247 - Level 3,41.92698,190.8107,95.02613
CentroidConvex hull 248 - Level 3,36.55533,190.9705,96.15581
CentroidConvex hull 249 - Level 3,31.00691,191.8444,98.57652
CentroidConvex hull 250 - Level 3,23.95915,191.8893,99.48301
CentroidConvex hull 251 - Level 3,18.66203,192.8514,100.201
CentroidConvex hull 301 - Level 3,55.79955,188.6761,93.00761
CentroidConvex hull 302 - Level 3,50.38977,188.7523,95.8407
CentroidConvex hull 303 - Level 3,44.81189,188.7317,98.73156
CentroidConvex hull 304 - Level 3,39.27911,188.6395,101.4346
CentroidConvex hull 305 - Level 3,34.01947,188.7152,102.5921
CentroidConvex hull 306 - Level 3,26.91944,188.7844,103.4965
CentroidConvex hull 307 - Level 3,21.46609,189.539,105.7034
CentroidConvex hull 364 - Level 3,51.17805,185.0506,102.7595
CentroidConvex hull 365 - Level 3,45.68159,185.0154,105.5929
CentroidConvex hull 366 - Level 3,38.52626,186.5269,106.3551
CentroidConvex hull 367 - Level 3,33.38543,185.3604,107.7333
CentroidConvex hull 368 - Level 3,28.03444,185.3625,108.7793
CentroidConvex hull 431 - Level 3,52.11022,182.6988,107.7888
CentroidConvex hull 432 - Level 3,45.25192,183.1214,108.8896
CentroidConvex hull 433 - Level 3,39.65594,182.9382,111.5715
CentroidConvex hull 434 - Level 3,34.32854,183.0716,112.6902
CentroidConvex hull 435 - Level 3,27.38862,183.0546,113.6224
CentroidConvex hull 504 - Level 3,46.25011,179.4778,114.1199
CentroidConvex hull 505 - Level 3,41.06282,178.3732,115.5926
CentroidConvex hull 506 - Level 3,35.46636,178.1007,118.1538
CentroidConvex hull 507 - Level 3,28.39126,179.4319,118.7187
CentroidConvex hull 582 - Level 3,40.32642,174.7722,120.544
CentroidConvex hull 583 - Level 3,34.77704,174.4444,123.1265
CentroidConvex hull 584 - Level 3,29.68235,174.7007,122.6779
CentroidConvex hull 663 - Level 3,45.02013,170.9497,124.3018
CentroidConvex hull 665 - Level 3,32.42528,170.7659,127.813
CentroidConvex hull 121 - Level 2,74.92339,135.6865,65.855
CentroidConvex hull 192 - Level 3,79.01505,188.3665,69.78944
CentroidConvex hull 193 - Level 3,74.9957,188.3193,74.57828
CentroidConvex hull 240 - Level 3,88.75381,186.6538,60.48183
CentroidConvex hull 242 - Level 3,84.05379,186.4656,70.32579
CentroidConvex hull 243 - Level 3,80.06306,186.4783,75.09599
CentroidConvex hull 244 - Level 3,76.02351,186.3545,79.78452
CentroidConvex hull 296 - Level 3,93.27464,184.3567,64.38702
CentroidConvex hull 297 - Level 3,90.94778,184.3156,69.26388
CentroidConvex hull 298 - Level 3,86.75612,184.2448,75.69987
CentroidConvex hull 299 - Level 3,83.02103,184.3964,78.74574
CentroidConvex hull 300 - Level 3,78.94997,184.2579,83.51068
CentroidConvex hull 355 - Level 3,102.6161,182.1259,55.10379
CentroidConvex hull 356 - Level 3,100.1683,182.1179,61.69445
CentroidConvex hull 357 - Level 3,97.88026,182.1343,66.53292
CentroidConvex hull 358 - Level 3,95.35429,181.8512,73.1122
CentroidConvex hull 359 - Level 3,91.40529,182.0096,77.85873
CentroidConvex hull 360 - Level 3,87.65743,180.7903,82.75832
CentroidConvex hull 361 - Level 3,83.39541,181.884,87.22083
CentroidConvex hull 362 - Level 3,79.57964,181.8496,90.30176
CentroidConvex hull 422 - Level 3,106.4551,179.6298,62.26476
CentroidConvex hull 423 - Level 3,103.9294,179.5085,68.78999
CentroidConvex hull 424 - Level 3,100.2057,179.7917,73.56724
CentroidConvex hull 425 - Level 3,98.09017,178.4089,78.51793
CentroidConvex hull 426 - Level 3,93.89432,179.6419,83.15727
CentroidConvex hull 427 - Level 3,89.93052,179.5906,87.80845
CentroidConvex hull 428 - Level 3,86.09299,178.1687,92.67052
CentroidConvex hull 493 - Level 3,111.1782,177.359,62.72121
CentroidConvex hull 494 - Level 3,108.6212,177.3436,69.18998
CentroidConvex hull 495 - Level 3,106.7071,175.9723,74.19888
CentroidConvex hull 496 - Level 3,104.3552,175.8478,79.02927
CentroidConvex hull 497 - Level 3,100.257,175.7561,85.34633
CentroidConvex hull 498 - Level 3,96.26044,175.7087,90.09251
CentroidConvex hull 499 - Level 3,92.2393,175.6043,94.65156
CentroidConvex hull 500 - Level 3,86.93542,175.9234,97.62282
CentroidConvex hull 570 - Level 3,114.9924,173.4024,69.83978
CentroidConvex hull 571 - Level 3,111.0416,173.6179,76.20163
CentroidConvex hull 572 - Level 3,109.0677,172.1265,81.1483
CentroidConvex hull 573 - Level 3,105.0084,173.5676,85.69275
CentroidConvex hull 574 - Level 3,101.3258,172.2488,90.5749
CentroidConvex hull 575 - Level 3,97.28371,172.2642,95.22246
CentroidConvex hull 652 - Level 3,115.62,169.8507,78.26663
CentroidConvex hull 653 - Level 3,112.2019,168.7147,83.17946
CentroidConvex hull 654 - Level 3,109.485,168.2985,89.56802
CentroidConvex hull 655 - Level 3,104.1124,168.6197,94.21279
CentroidConvex hull 656 - Level 3,100.1349,168.5705,98.78538
